symbol,base,quote,cotiza_vs_directo,origen,1_base_equivale_x_quote,1_quote_equivale_x_base
POL/USDC,POL,USDC,base:POL; quote:USDC,indirecto,,
POLYX/BTC,POLYX,BTC,base:POLYX; quote:BTC,indirecto,,
PORTAL/BNB,PORTAL,BNB,base:PORTAL; quote:BNB,indirecto,,
PORTAL/BTC,PORTAL,BTC,base:PORTAL; quote:BTC,indirecto,,
PORTAL/FDUSD,PORTAL,FDUSD,base:PORTAL; quote:FDUSD,indirecto,,
POWR/BTC,POWR,BTC,base:POWR; quote:BTC,indirecto,,
POWR/ETH,POWR,ETH,base:POWR; quote:ETH,indirecto,,
PROVE/BNB,PROVE,BNB,base:PROVE; quote:BNB,indirecto,,
PROVE/FDUSD,PROVE,FDUSD,base:PROVE; quote:FDUSD,indirecto,,
PROVE/USDC,PROVE,USDC,base:PROVE; quote:USDC,indirecto,,
PUNDIX/USDC,PUNDIX,USDC,base:PUNDIX; quote:USDC,indirecto,,
PYR/BTC,PYR,BTC,base:PYR; quote:BTC,indirecto,,
PYTH/BTC,PYTH,BTC,base:PYTH; quote:BTC,indirecto,,
PYTH/FDUSD,PYTH,FDUSD,base:PYTH; quote:FDUSD,indirecto,,
PYTH/USDC,PYTH,USDC,base:PYTH; quote:USDC,indirecto,,
QNT/BTC,QNT,BTC,base:QNT; quote:BTC,indirecto,,
QNT/USDC,QNT,USDC,base:QNT; quote:USDC,indirecto,,
QTUM/BTC,QTUM,BTC,base:QTUM; quote:BTC,indirecto,,
QTUM/ETH,QTUM,ETH,base:QTUM; quote:ETH,indirecto,,
RARE/BTC,RARE,BTC,base:RARE; quote:BTC,indirecto,,
RARE/USDC,RARE,USDC,base:RARE; quote:USDC,indirecto,,
RAY/FDUSD,RAY,FDUSD,base:RAY; quote:FDUSD,indirecto,,
RAY/USDC,RAY,USDC,base:RAY; quote:USDC,indirecto,,
RED/BTC,RED,BTC,base:RED; quote:BTC,indirecto,,
RED/FDUSD,RED,FDUSD,base:RED; quote:FDUSD,indirecto,,
RED/USDC,RED,USDC,base:RED; quote:USDC,indirecto,,
RENDER/BTC,RENDER,BTC,base:RENDER; quote:BTC,indirecto,,
RENDER/FDUSD,RENDER,FDUSD,base:RENDER; quote:FDUSD,indirecto,,
RENDER/USDC,RENDER,USDC,base:RENDER; quote:USDC,indirecto,,
REQ/BTC,REQ,BTC,base:REQ; quote:BTC,indirecto,,
RESOLV/BNB,RESOLV,BNB,base:RESOLV; quote:BNB,indirecto,,
RESOLV/FDUSD,RESOLV,FDUSD,base:RESOLV; quote:FDUSD,indirecto,,
RESOLV/USDC,RESOLV,USDC,base:RESOLV; quote:USDC,indirecto,,
REZ/USDC,REZ,USDC,base:REZ; quote:USDC,indirecto,,
RIF/BTC,RIF,BTC,base:RIF; quote:BTC,indirecto,,
RLC/BTC,RLC,BTC,base:RLC; quote:BTC,indirecto,,
RLC/ETH,RLC,ETH,base:RLC; quote:ETH,indirecto,,
RONIN/BTC,RONIN,BTC,base:RONIN; quote:BTC,indirecto,,
RONIN/FDUSD,RONIN,FDUSD,base:RONIN; quote:FDUSD,indirecto,,
ROSE/BTC,ROSE,BTC,base:ROSE; quote:BTC,indirecto,,
ROSE/USDC,ROSE,USDC,base:ROSE; quote:USDC,indirecto,,
RPL/USDC,RPL,USDC,base:RPL; quote:USDC,indirecto,,
RSR/USDC,RSR,USDC,base:RSR; quote:USDC,indirecto,,
RUNE/BTC,RUNE,BTC,base:RUNE; quote:BTC,indirecto,,
RUNE/ETH,RUNE,ETH,base:RUNE; quote:ETH,indirecto,,
RUNE/FDUSD,RUNE,FDUSD,base:RUNE; quote:FDUSD,indirecto,,
RUNE/USDC,RUNE,USDC,base:RUNE; quote:USDC,indirecto,,
RVN/BTC,RVN,BTC,base:RVN; quote:BTC,indirecto,,
RVN/USDC,RVN,USDC,base:RVN; quote:USDC,indirecto,,
S/BNB,S,BNB,base:S; quote:BNB,indirecto,,
S/BTC,S,BTC,base:S; quote:BTC,indirecto,,
S/ETH,S,ETH,base:S; quote:ETH,indirecto,,
S/FDUSD,S,FDUSD,base:S; quote:FDUSD,indirecto,,
S/USDC,S,USDC,base:S; quote:USDC,indirecto,,
SAGA/BNB,SAGA,BNB,base:SAGA; quote:BNB,indirecto,,
SAGA/BTC,SAGA,BTC,base:SAGA; quote:BTC,indirecto,,
SAGA/FDUSD,SAGA,FDUSD,base:SAGA; quote:FDUSD,indirecto,,
SAGA/USDC,SAGA,USDC,base:SAGA; quote:USDC,indirecto,,
SAHARA/BNB,SAHARA,BNB,base:SAHARA; quote:BNB,indirecto,,
SAHARA/FDUSD,SAHARA,FDUSD,base:SAHARA; quote:FDUSD,indirecto,,
SAHARA/USDC,SAHARA,USDC,base:SAHARA; quote:USDC,indirecto,,
SAND/BTC,SAND,BTC,base:SAND; quote:BTC,indirecto,,
SAND/FDUSD,SAND,FDUSD,base:SAND; quote:FDUSD,indirecto,,
SAND/USDC,SAND,USDC,base:SAND; quote:USDC,indirecto,,
SANTOS/BTC,SANTOS,BTC,base:SANTOS; quote:BTC,indirecto,,
SC/ETH,SC,ETH,base:SC; quote:ETH,indirecto,,
SCR/BTC,SCR,BTC,base:SCR; quote:BTC,indirecto,,
SCR/FDUSD,SCR,FDUSD,base:SCR; quote:FDUSD,indirecto,,
SCRT/BTC,SCRT,BTC,base:SCRT; quote:BTC,indirecto,,
SEI/BNB,SEI,BNB,base:SEI; quote:BNB,indirecto,,
SEI/BTC,SEI,BTC,base:SEI; quote:BTC,indirecto,,
SEI/FDUSD,SEI,FDUSD,base:SEI; quote:FDUSD,indirecto,,
SEI/USDC,SEI,USDC,base:SEI; quote:USDC,indirecto,,
SFP/BTC,SFP,BTC,base:SFP; quote:BTC,indirecto,,
SHELL/BNB,SHELL,BNB,base:SHELL; quote:BNB,indirecto,,
SHELL/BTC,SHELL,BTC,base:SHELL; quote:BTC,indirecto,,
SHELL/FDUSD,SHELL,FDUSD,base:SHELL; quote:FDUSD,indirecto,,
SHELL/USDC,SHELL,USDC,base:SHELL; quote:USDC,indirecto,,
SHIB/DOGE,SHIB,DOGE,base:SHIB; quote:DOGE,indirecto,,
SHIB/FDUSD,SHIB,FDUSD,base:SHIB; quote:FDUSD,indirecto,,
SHIB/USDC,SHIB,USDC,base:SHIB; quote:USDC,indirecto,,
SIGN/BNB,SIGN,BNB,base:SIGN; quote:BNB,indirecto,,
SIGN/FDUSD,SIGN,FDUSD,base:SIGN; quote:FDUSD,indirecto,,
SIGN/USDC,SIGN,USDC,base:SIGN; quote:USDC,indirecto,,
SKL/BTC,SKL,BTC,base:SKL; quote:BTC,indirecto,,
SLF/BTC,SLF,BTC,base:SLF; quote:BTC,indirecto,,
SLF/USDC,SLF,USDC,base:SLF; quote:USDC,indirecto,,
SLP/ETH,SLP,ETH,base:SLP; quote:ETH,indirecto,,
SNX/BTC,SNX,BTC,base:SNX; quote:BTC,indirecto,,
SOL/BNB,SOL,BNB,base:SOL; quote:BNB,indirecto,,
SOL/BTC,SOL,BTC,base:SOL; quote:BTC,indirecto,,
SOL/ETH,SOL,ETH,base:SOL; quote:ETH,indirecto,,
SOL/FDUSD,SOL,FDUSD,base:SOL; quote:FDUSD,indirecto,,
SOL/TUSD,SOL,TUSD,base:SOL; quote:TUSD,indirecto,,
SOL/USDC,SOL,USDC,base:SOL; quote:USDC,indirecto,,
SOLV/BNB,SOLV,BNB,base:SOLV; quote:BNB,indirecto,,
SOLV/FDUSD,SOLV,FDUSD,base:SOLV; quote:FDUSD,indirecto,,
SOPH/BNB,SOPH,BNB,base:SOPH; quote:BNB,indirecto,,
SOPH/FDUSD,SOPH,FDUSD,base:SOPH; quote:FDUSD,indirecto,,
SOPH/USDC,SOPH,USDC,base:SOPH; quote:USDC,indirecto,,
SPK/BNB,SPK,BNB,base:SPK; quote:BNB,indirecto,,
SPK/FDUSD,SPK,FDUSD,base:SPK; quote:FDUSD,indirecto,,
SPK/USDC,SPK,USDC,base:SPK; quote:USDC,indirecto,,
SSV/BTC,SSV,BTC,base:SSV; quote:BTC,indirecto,,
SSV/ETH,SSV,ETH,base:SSV; quote:ETH,indirecto,,
STEEM/BTC,STEEM,BTC,base:STEEM; quote:BTC,indirecto,,
STEEM/ETH,STEEM,ETH,base:STEEM; quote:ETH,indirecto,,
STEEM/USDC,STEEM,USDC,base:STEEM; quote:USDC,indirecto,,
STG/BTC,STG,BTC,base:STG; quote:BTC,indirecto,,
STO/FDUSD,STO,FDUSD,base:STO; quote:FDUSD,indirecto,,
STO/USDC,STO,USDC,base:STO; quote:USDC,indirecto,,
STORJ/BTC,STORJ,BTC,base:STORJ; quote:BTC,indirecto,,
STRAX/BTC,STRAX,BTC,base:STRAX; quote:BTC,indirecto,,
STRK/FDUSD,STRK,FDUSD,base:STRK; quote:FDUSD,indirecto,,
STRK/USDC,STRK,USDC,base:STRK; quote:USDC,indirecto,,
STX/BTC,STX,BTC,base:STX; quote:BTC,indirecto,,
STX/FDUSD,STX,FDUSD,base:STX; quote:FDUSD,indirecto,,
STX/USDC,STX,USDC,base:STX; quote:USDC,indirecto,,
SUI/BNB,SUI,BNB,base:SUI; quote:BNB,indirecto,,
SUI/BTC,SUI,BTC,base:SUI; quote:BTC,indirecto,,
SUI/FDUSD,SUI,FDUSD,base:SUI; quote:FDUSD,indirecto,,
SUI/USDC,SUI,USDC,base:SUI; quote:USDC,indirecto,,
SUPER/BTC,SUPER,BTC,base:SUPER; quote:BTC,indirecto,,
SUSHI/BTC,SUSHI,BTC,base:SUSHI; quote:BTC,indirecto,,
SUSHI/USDC,SUSHI,USDC,base:SUSHI; quote:USDC,indirecto,,
SXP/BTC,SXP,BTC,base:SXP; quote:BTC,indirecto,,
SXT/BNB,SXT,BNB,base:SXT; quote:BNB,indirecto,,
SXT/FDUSD,SXT,FDUSD,base:SXT; quote:FDUSD,indirecto,,
SXT/USDC,SXT,USDC,base:SXT; quote:USDC,indirecto,,
SYN/USDC,SYN,USDC,base:SYN; quote:USDC,indirecto,,
SYRUP/USDC,SYRUP,USDC,base:SYRUP; quote:USDC,indirecto,,
SYS/BTC,SYS,BTC,base:SYS; quote:BTC,indirecto,,
T/USDC,T,USDC,base:T; quote:USDC,indirecto,,
TAO/BTC,TAO,BTC,base:TAO; quote:BTC,indirecto,,
TAO/FDUSD,TAO,FDUSD,base:TAO; quote:FDUSD,indirecto,,
TAO/USDC,TAO,USDC,base:TAO; quote:USDC,indirecto,,
TFUEL/BTC,TFUEL,BTC,base:TFUEL; quote:BTC,indirecto,,
THE/FDUSD,THE,FDUSD,base:THE; quote:FDUSD,indirecto,,
THE/USDC,THE,USDC,base:THE; quote:USDC,indirecto,,
THETA/BTC,THETA,BTC,base:THETA; quote:BTC,indirecto,,
THETA/USDC,THETA,USDC,base:THETA; quote:USDC,indirecto,,
TIA/BTC,TIA,BTC,base:TIA; quote:BTC,indirecto,,
TIA/FDUSD,TIA,FDUSD,base:TIA; quote:FDUSD,indirecto,,
TIA/USDC,TIA,USDC,base:TIA; quote:USDC,indirecto,,
TLM/USDC,TLM,USDC,base:TLM; quote:USDC,indirecto,,
TNSR/USDC,TNSR,USDC,base:TNSR; quote:USDC,indirecto,,
TON/BTC,TON,BTC,base:TON; quote:BTC,indirecto,,
TON/FDUSD,TON,FDUSD,base:TON; quote:FDUSD,indirecto,,
TON/USDC,TON,USDC,base:TON; quote:USDC,indirecto,,
TOWNS/BNB,TOWNS,BNB,base:TOWNS; quote:BNB,indirecto,,
TOWNS/FDUSD,TOWNS,FDUSD,base:TOWNS; quote:FDUSD,indirecto,,
TOWNS/USDC,TOWNS,USDC,base:TOWNS; quote:USDC,indirecto,,
TRB/BTC,TRB,BTC,base:TRB; quote:BTC,indirecto,,
TRB/USDC,TRB,USDC,base:TRB; quote:USDC,indirecto,,
TREE/BNB,TREE,BNB,base:TREE; quote:BNB,indirecto,,
TREE/FDUSD,TREE,FDUSD,base:TREE; quote:FDUSD,indirecto,,
TREE/USDC,TREE,USDC,base:TREE; quote:USDC,indirecto,,
TRUMP/FDUSD,TRUMP,FDUSD,base:TRUMP; quote:FDUSD,indirecto,,
TRUMP/USDC,TRUMP,USDC,base:TRUMP; quote:USDC,indirecto,,
TRX/BNB,TRX,BNB,base:TRX; quote:BNB,indirecto,,
TRX/BTC,TRX,BTC,base:TRX; quote:BTC,indirecto,,
TRX/ETH,TRX,ETH,base:TRX; quote:ETH,indirecto,,
TRX/FDUSD,TRX,FDUSD,base:TRX; quote:FDUSD,indirecto,,
TRX/USDC,TRX,USDC,base:TRX; quote:USDC,indirecto,,
TRX/XRP,TRX,XRP,base:TRX; quote:XRP,indirecto,,
TST/USDC,TST,USDC,base:TST; quote:USDC,indirecto,,
TURBO/USDC,TURBO,USDC,base:TURBO; quote:USDC,indirecto,,
TUT/USDC,TUT,USDC,base:TUT; quote:USDC,indirecto,,
UMA/BTC,UMA,BTC,base:UMA; quote:BTC,indirecto,,
UNI/BTC,UNI,BTC,base:UNI; quote:BTC,indirecto,,
UNI/ETH,UNI,ETH,base:UNI; quote:ETH,indirecto,,
UNI/FDUSD,UNI,FDUSD,base:UNI; quote:FDUSD,indirecto,,
UNI/USDC,UNI,USDC,base:UNI; quote:USDC,indirecto,,
USUAL/BTC,USUAL,BTC,base:USUAL; quote:BTC,indirecto,,
USUAL/FDUSD,USUAL,FDUSD,base:USUAL; quote:FDUSD,indirecto,,
USUAL/USDC,USUAL,USDC,base:USUAL; quote:USDC,indirecto,,
UTK/USDC,UTK,USDC,base:UTK; quote:USDC,indirecto,,
VANA/FDUSD,VANA,FDUSD,base:VANA; quote:FDUSD,indirecto,,
VANA/USDC,VANA,USDC,base:VANA; quote:USDC,indirecto,,
VANRY/USDC,VANRY,USDC,base:VANRY; quote:USDC,indirecto,,
VELODROME/USDC,VELODROME,USDC,base:VELODROME; quote:USDC,indirecto,,
VET/BNB,VET,BNB,base:VET; quote:BNB,indirecto,,
VET/BTC,VET,BTC,base:VET; quote:BTC,indirecto,,
VET/ETH,VET,ETH,base:VET; quote:ETH,indirecto,,
VET/USDC,VET,USDC,base:VET; quote:USDC,indirecto,,
VIRTUAL/USDC,VIRTUAL,USDC,base:VIRTUAL; quote:USDC,indirecto,,
W/BTC,W,BTC,base:W; quote:BTC,indirecto,,
W/FDUSD,W,FDUSD,base:W; quote:FDUSD,indirecto,,
W/USDC,W,USDC,base:W; quote:USDC,indirecto,,
WAN/BTC,WAN,BTC,base:WAN; quote:BTC,indirecto,,
WAXP/BTC,WAXP,BTC,base:WAXP; quote:BTC,indirecto,,
WBETH/ETH,WBETH,ETH,base:WBETH; quote:ETH,indirecto,,
WBTC/BTC,WBTC,BTC,base:WBTC; quote:BTC,indirecto,,
WBTC/ETH,WBTC,ETH,base:WBTC; quote:ETH,indirecto,,
WCT/BNB,WCT,BNB,base:WCT; quote:BNB,indirecto,,
WCT/FDUSD,WCT,FDUSD,base:WCT; quote:FDUSD,indirecto,,
WCT/USDC,WCT,USDC,base:WCT; quote:USDC,indirecto,,
WIF/BTC,WIF,BTC,base:WIF; quote:BTC,indirecto,,
WIF/FDUSD,WIF,FDUSD,base:WIF; quote:FDUSD,indirecto,,
WIF/USDC,WIF,USDC,base:WIF; quote:USDC,indirecto,,
WIN/TRX,WIN,TRX,base:WIN; quote:TRX,indirecto,,
WLD/BTC,WLD,BTC,base:WLD; quote:BTC,indirecto,,
WLD/FDUSD,WLD,FDUSD,base:WLD; quote:FDUSD,indirecto,,
WLD/USDC,WLD,USDC,base:WLD; quote:USDC,indirecto,,
XAI/USDC,XAI,USDC,base:XAI; quote:USDC,indirecto,,
XLM/BTC,XLM,BTC,base:XLM; quote:BTC,indirecto,,
XLM/ETH,XLM,ETH,base:XLM; quote:ETH,indirecto,,
XLM/FDUSD,XLM,FDUSD,base:XLM; quote:FDUSD,indirecto,,
XLM/USDC,XLM,USDC,base:XLM; quote:USDC,indirecto,,
XNO/BTC,XNO,BTC,base:XNO; quote:BTC,indirecto,,
XRP/BNB,XRP,BNB,base:XRP; quote:BNB,indirecto,,
XRP/BTC,XRP,BTC,base:XRP; quote:BTC,indirecto,,
XRP/ETH,XRP,ETH,base:XRP; quote:ETH,indirecto,,
XRP/FDUSD,XRP,FDUSD,base:XRP; quote:FDUSD,indirecto,,
XRP/TUSD,XRP,TUSD,base:XRP; quote:TUSD,indirecto,,
XRP/USDC,XRP,USDC,base:XRP; quote:USDC,indirecto,,
XTZ/BTC,XTZ,BTC,base:XTZ; quote:BTC,indirecto,,
XTZ/USDC,XTZ,USDC,base:XTZ; quote:USDC,indirecto,,
XVG/ETH,XVG,ETH,base:XVG; quote:ETH,indirecto,,
XVS/BNB,XVS,BNB,base:XVS; quote:BNB,indirecto,,
XVS/BTC,XVS,BTC,base:XVS; quote:BTC,indirecto,,
YFI/BTC,YFI,BTC,base:YFI; quote:BTC,indirecto,,
YGG/BTC,YGG,BTC,base:YGG; quote:BTC,indirecto,,
YGG/USDC,YGG,USDC,base:YGG; quote:USDC,indirecto,,
ZEC/BTC,ZEC,BTC,base:ZEC; quote:BTC,indirecto,,
ZEC/ETH,ZEC,ETH,base:ZEC; quote:ETH,indirecto,,
ZEN/BTC,ZEN,BTC,base:ZEN; quote:BTC,indirecto,,
ZEN/USDC,ZEN,USDC,base:ZEN; quote:USDC,indirecto,,
ZIL/ETH,ZIL,ETH,base:ZIL; quote:ETH,indirecto,,
ZK/BTC,ZK,BTC,base:ZK; quote:BTC,indirecto,,
ZK/FDUSD,ZK,FDUSD,base:ZK; quote:FDUSD,indirecto,,
ZK/USDC,ZK,USDC,base:ZK; quote:USDC,indirecto,,
ZRO/BTC,ZRO,BTC,base:ZRO; quote:BTC,indirecto,,
ZRO/FDUSD,ZRO,FDUSD,base:ZRO; quote:FDUSD,indirecto,,
ZRO/USDC,ZRO,USDC,base:ZRO; quote:USDC,indirecto,,
ZRX/BTC,ZRX,BTC,base:ZRX; quote:BTC,indirecto,,
